algorithm,n_weapons,n_targets,value,time_sec,iterations,extra,category,instance_id,instance_file
GA_Modified,150,100,222.69142856087294,60.0053920999635,6438,improvement_pct=0.0000,medium_rich,20,instance_020.json
MMR_Original,250,250,1448.7257422542539,0.22764369985088706,250,,large_balanced,1,instance_001.json
MMR_Modified,250,250,1446.7894676711906,0.4669546999502927,5,improvement_pct=0.1337,large_balanced,1,instance_001.json
GA_Original,250,250,2343.855277225846,60.00261460011825,2155,,large_balanced,1,instance_001.json
GA_Modified,250,250,1448.2544540097067,60.02248269994743,2511,improvement_pct=0.0325,large_balanced,1,instance_001.json
MMR_Original,250,250,1478.8052674858748,0.22874419996514916,250,,large_balanced,2,instance_002.json
MMR_Modified,250,250,1476.2546895122446,0.41110490006394684,4,improvement_pct=0.1725,large_balanced,2,instance_002.json
GA_Original,250,250,2287.404495605413,60.00867610005662,2156,,large_balanced,2,instance_002.json
GA_Modified,250,250,1478.8052674858748,60.02143449988216,2508,improvement_pct=0.0000,large_balanced,2,instance_002.json
MMR_Original,250,250,1531.2980034783611,0.23519470007158816,250,,large_balanced,3,instance_003.json
MMR_Modified,250,250,1527.3401535659775,0.4244079999625683,4,improvement_pct=0.2585,large_balanced,3,instance_003.json
GA_Original,250,250,2542.0560876531736,60.02538140001707,2153,,large_balanced,3,instance_003.json
GA_Modified,250,250,1531.2980034783611,60.01033030007966,2505,improvement_pct=0.0000,large_balanced,3,instance_003.json
MMR_Original,250,250,1491.0062834387236,0.22910099988803267,250,,large_balanced,4,instance_004.json
MMR_Modified,250,250,1486.907313822617,0.42642629984766245,4,improvement_pct=0.2749,large_balanced,4,instance_004.json
GA_Original,250,250,2315.7619442276214,60.008559099864215,2155,,large_balanced,4,instance_004.json
GA_Modified,250,250,1491.0062834387236,60.019087499938905,2510,improvement_pct=0.0000,large_balanced,4,instance_004.json
MMR_Original,250,250,1471.0958478912032,0.2239079000428319,250,,large_balanced,5,instance_005.json
MMR_Modified,250,250,1470.0441261651858,0.4126869000028819,4,improvement_pct=0.0715,large_balanced,5,instance_005.json
GA_Original,250,250,2345.3935277470564,60.02245260006748,2158,,large_balanced,5,instance_005.json
GA_Modified,250,250,1471.0958478912032,60.018863199977204,2512,improvement_pct=0.0000,large_balanced,5,instance_005.json
MMR_Original,250,250,1499.6318461735123,0.22706840001046658,250,,large_balanced,6,instance_006.json
MMR_Modified,250,250,1498.9922830584649,0.4184940999839455,4,improvement_pct=0.0426,large_balanced,6,instance_006.json
GA_Original,250,250,2467.2855718483784,60.01241259998642,2153,,large_balanced,6,instance_006.json
GA_Modified,250,250,1499.6318461735123,60.005139499902725,2506,improvement_pct=0.0000,large_balanced,6,instance_006.json
MMR_Original,250,250,1425.9699855414278,0.2285680000204593,250,,large_balanced,7,instance_007.json
MMR_Modified,250,250,1425.0355978880998,0.47012319997884333,5,improvement_pct=0.0655,large_balanced,7,instance_007.json
GA_Original,250,250,2275.611814275094,60.020728799980134,2152,,large_balanced,7,instance_007.json
GA_Modified,250,250,1425.7974167371585,60.01391290011816,2508,improvement_pct=0.0121,large_balanced,7,instance_007.json
MMR_Original,250,250,1449.2810326175022,0.22829680005088449,250,,large_balanced,8,instance_008.json
MMR_Modified,250,250,1447.0714685567382,0.408019500086084,4,improvement_pct=0.1525,large_balanced,8,instance_008.json
GA_Original,250,250,2363.588059253653,60.022852499969304,2153,,large_balanced,8,instance_008.json
GA_Modified,250,250,1449.2810326175022,60.021013600053266,2501,improvement_pct=0.0000,large_balanced,8,instance_008.json
MMR_Original,250,250,1507.991625237491,0.22756060003302991,250,,large_balanced,9,instance_009.json
MMR_Modified,250,250,1505.5601412233298,0.4119838001206517,4,improvement_pct=0.1612,large_balanced,9,instance_009.json
GA_Original,250,250,2587.80992939484,60.00019669998437,2151,,large_balanced,9,instance_009.json
GA_Modified,250,250,1507.991625237491,60.01339010009542,2508,improvement_pct=0.0000,large_balanced,9,instance_009.json
MMR_Original,250,250,1501.9511724343888,0.23682030010968447,250,,large_balanced,10,instance_010.json
MMR_Modified,250,250,1500.5286882264086,0.4244516999460757,4,improvement_pct=0.0947,large_balanced,10,instance_010.json
GA_Original,250,250,2416.8819470467533,60.014727000147104,2155,,large_balanced,10,instance_010.json
GA_Modified,250,250,1501.9511724343888,60.01520809996873,2518,improvement_pct=0.0000,large_balanced,10,instance_010.json
MMR_Original,250,250,1498.1466109463136,0.22717950004152954,250,,large_balanced,11,instance_011.json
MMR_Modified,250,250,1497.8326516138436,0.4398529001045972,3,improvement_pct=0.0210,large_balanced,11,instance_011.json
GA_Original,250,250,2387.063990288102,60.02302520000376,2157,,large_balanced,11,instance_011.json
GA_Modified,250,250,1498.1466109463136,60.01195939979516,2509,improvement_pct=0.0000,large_balanced,11,instance_011.json
MMR_Original,250,250,1489.4605490158187,0.23380589997395873,250,,large_balanced,12,instance_012.json
MMR_Modified,250,250,1485.010212274946,0.46334949997253716,6,improvement_pct=0.2988,large_balanced,12,instance_012.json
GA_Original,250,250,2385.452167802147,60.01206949981861,2147,,large_balanced,12,instance_012.json
GA_Modified,250,250,1487.3924237523017,60.008656200021505,2500,improvement_pct=0.1389,large_balanced,12,instance_012.json
MMR_Original,250,250,1492.0039688145082,0.2250470002181828,250,,large_balanced,13,instance_013.json
MMR_Modified,250,250,1491.4010979991158,0.43922229995951056,5,improvement_pct=0.0404,large_balanced,13,instance_013.json
GA_Original,250,250,2277.888297395053,60.019764700206,2148,,large_balanced,13,instance_013.json
GA_Modified,250,250,1491.9268074321997,60.012130400165915,2501,improvement_pct=0.0052,large_balanced,13,instance_013.json
MMR_Original,250,250,1388.3755413988567,0.22724899998866022,250,,large_balanced,14,instance_014.json
MMR_Modified,250,250,1386.786615575856,0.4721831998322159,6,improvement_pct=0.1144,large_balanced,14,instance_014.json
GA_Original,250,250,2230.282786469892,60.0119419998955,2153,,large_balanced,14,instance_014.json
GA_Modified,250,250,1387.1554483994175,60.005629000021145,2510,improvement_pct=0.0879,large_balanced,14,instance_014.json
MMR_Original,250,250,1495.8707976603698,0.22553599998354912,250,,large_balanced,15,instance_015.json
MMR_Modified,250,250,1495.1621226477967,0.4114532000385225,4,improvement_pct=0.0474,large_balanced,15,instance_015.json
GA_Original,250,250,2352.5436430650575,60.01404559984803,2153,,large_balanced,15,instance_015.json
GA_Modified,250,250,1495.8707976603698,60.01960629993118,2505,improvement_pct=0.0000,large_balanced,15,instance_015.json
MMR_Original,250,250,1487.4286396046846,0.22549420013092458,250,,large_balanced,16,instance_016.json
MMR_Modified,250,250,1486.9423282924813,0.42154989996924996,4,improvement_pct=0.0327,large_balanced,16,instance_016.json
GA_Original,250,250,2471.8200147862726,60.00664159981534,2137,,large_balanced,16,instance_016.json
GA_Modified,250,250,1487.4286396046846,60.0232669999823,2512,improvement_pct=0.0000,large_balanced,16,instance_016.json
MMR_Original,250,250,1468.8006230634717,0.22752620000392199,250,,large_balanced,17,instance_017.json
MMR_Modified,250,250,1467.1178464825475,0.45190489990636706,5,improvement_pct=0.1146,large_balanced,17,instance_017.json
GA_Original,250,250,2364.641502907054,60.012239899951965,2152,,large_balanced,17,instance_017.json
GA_Modified,250,250,1468.758222653097,60.013471900019795,2508,improvement_pct=0.0029,large_balanced,17,instance_017.json
MMR_Original,250,250,1414.4912528188318,0.22588829998858273,250,,large_balanced,18,instance_018.json
MMR_Modified,250,250,1411.5801110148655,0.4407286001369357,5,improvement_pct=0.2058,large_balanced,18,instance_018.json
GA_Original,250,250,2156.923796343037,60.00363690010272,2154,,large_balanced,18,instance_018.json
GA_Modified,250,250,1414.1754313041597,60.01730789989233,2508,improvement_pct=0.0223,large_balanced,18,instance_018.json
MMR_Original,250,250,1503.8827132397394,0.2274567000567913,250,,large_balanced,19,instance_019.json
MMR_Modified,250,250,1500.8477924073713,0.43539480003528297,5,improvement_pct=0.2018,large_balanced,19,instance_019.json
GA_Original,250,250,2372.8772166337753,60.017260200111195,2154,,large_balanced,19,instance_019.json
GA_Modified,250,250,1502.2588563076931,60.00140210008249,2510,improvement_pct=0.1080,large_balanced,19,instance_019.json
MMR_Original,250,250,1448.0660348824356,0.22569360001944005,250,,large_balanced,20,instance_020.json
MMR_Modified,250,250,1445.5584062778448,0.4298481000587344,5,improvement_pct=0.1732,large_balanced,20,instance_020.json
GA_Original,250,250,2219.5932876722927,60.01635010004975,2155,,large_balanced,20,instance_020.json
GA_Modified,250,250,1446.930617205144,60.012867900077254,2518,improvement_pct=0.0784,large_balanced,20,instance_020.json
MMR_Original,125,250,5265.745695547129,0.05791339999996126,125,,large_scarce,1,instance_001.json
MMR_Modified,125,250,5257.981301903255,0.1088066000957042,4,improvement_pct=0.1475,large_scarce,1,instance_001.json
GA_Original,125,250,5890.812522754676,60.00953079992905,3700,,large_scarce,1,instance_001.json
GA_Modified,125,250,5258.881777816233,60.01287250011228,3815,improvement_pct=0.1304,large_scarce,1,instance_001.json
MMR_Original,125,250,5110.91137760377,0.05716510000638664,125,,large_scarce,2,instance_002.json
MMR_Modified,125,250,5105.000022238625,0.11492830002680421,4,improvement_pct=0.1157,large_scarce,2,instance_002.json
GA_Original,125,250,5887.999277949936,60.0124657000415,3699,,large_scarce,2,instance_002.json
GA_Modified,125,250,5110.91137760377,60.01492720004171,3817,improvement_pct=0.0000,large_scarce,2,instance_002.json
MMR_Original,125,250,5049.75152618084,0.055947700049728155,125,,large_scarce,3,instance_003.json
MMR_Modified,125,250,5041.251962442224,0.11095250002108514,4,improvement_pct=0.1683,large_scarce,3,instance_003.json
GA_Original,125,250,5796.781338480413,60.01292550005019,3700,,large_scarce,3,instance_003.json
GA_Modified,125,250,5049.75152618084,60.00790619989857,3813,improvement_pct=0.0000,large_scarce,3,instance_003.json
MMR_Original,125,250,5027.768724301652,0.056471899850293994,125,,large_scarce,4,instance_004.json
MMR_Modified,125,250,5025.240896141505,0.11308120004832745,4,improvement_pct=0.0503,large_scarce,4,instance_004.json
GA_Original,125,250,5879.410038322314,60.00220530014485,3694,,large_scarce,4,instance_004.json
GA_Modified,125,250,5027.768724301652,60.001744700130075,3806,improvement_pct=0.0000,large_scarce,4,instance_004.json
MMR_Original,125,250,5744.883879836895,0.057250999845564365,125,,large_scarce,5,instance_005.json
MMR_Modified,125,250,5735.330260175054,0.1140684001147747,4,improvement_pct=0.1663,large_scarce,5,instance_005.json
GA_Original,125,250,6379.400464052833,60.011139600072056,3707,,large_scarce,5,instance_005.json
GA_Modified,125,250,5744.883879836895,60.002243199851364,3820,improvement_pct=0.0000,large_scarce,5,instance_005.json
MMR_Original,125,250,5474.681050039236,0.0576195998582989,125,,large_scarce,6,instance_006.json
MMR_Modified,125,250,5466.167654856913,0.1135748999658972,4,improvement_pct=0.1555,large_scarce,6,instance_006.json
GA_Original,125,250,6421.06558328867,60.01174630015157,3696,,large_scarce,6,instance_006.json
GA_Modified,125,250,5473.177921461086,60.008298199856654,3803,improvement_pct=0.0275,large_scarce,6,instance_006.json
MMR_Original,125,250,5063.398003050846,0.056589300045743585,125,,large_scarce,7,instance_007.json
MMR_Modified,125,250,5059.185879280391,0.1139479000121355,4,improvement_pct=0.0832,large_scarce,7,instance_007.json
GA_Original,125,250,5762.43690056623,60.00990830012597,3690,,large_scarce,7,instance_007.json
GA_Modified,125,250,5063.398003050846,60.01580690010451,3805,improvement_pct=0.0000,large_scarce,7,instance_007.json
MMR_Original,125,250,5118.332846471128,0.0558595999609679,125,,large_scarce,8,instance_008.json
MMR_Modified,125,250,5113.256829193871,0.11439109989441931,4,improvement_pct=0.0992,large_scarce,8,instance_008.json
GA_Original,125,250,5799.109790933025,60.009944499935955,3699,,large_scarce,8,instance_008.json
GA_Modified,125,250,5118.332846471128,60.00960469990969,3816,improvement_pct=0.0000,large_scarce,8,instance_008.json
MMR_Original,125,250,5441.611734817258,0.057159699965268373,125,,large_scarce,9,instance_009.json
MMR_Modified,125,250,5435.0278646651095,0.11326710018329322,4,improvement_pct=0.1210,large_scarce,9,instance_009.json
GA_Original,125,250,6144.457331394439,60.00937550002709,3700,,large_scarce,9,instance_009.json
GA_Modified,125,250,5441.611734817258,60.005375399952754,3795,improvement_pct=0.0000,large_scarce,9,instance_009.json
MMR_Original,125,250,4826.735446450751,0.05710179987363517,125,,large_scarce,10,instance_010.json
MMR_Modified,125,250,4822.702524191658,0.1103995000012219,4,improvement_pct=0.0836,large_scarce,10,instance_010.json
GA_Original,125,250,5464.509060366683,60.00271390005946,3687,,large_scarce,10,instance_010.json
GA_Modified,125,250,4826.735446450751,60.011455099796876,3812,improvement_pct=0.0000,large_scarce,10,instance_010.json
MMR_Original,125,250,4947.953400705853,0.05589519999921322,125,,large_scarce,11,instance_011.json
MMR_Modified,125,250,4941.99428086189,0.11309350002557039,4,improvement_pct=0.1204,large_scarce,11,instance_011.json
GA_Original,125,250,5632.068840787545,60.01413469994441,3699,,large_scarce,11,instance_011.json
GA_Modified,125,250,4947.953400705853,60.007010699948296,3808,improvement_pct=0.0000,large_scarce,11,instance_011.json
MMR_Original,125,250,5214.4092137733505,0.0577825999353081,125,,large_scarce,12,instance_012.json
MMR_Modified,125,250,5207.641578795602,0.11163130006752908,4,improvement_pct=0.1298,large_scarce,12,instance_012.json
GA_Original,125,250,5945.861886656429,60.00182339991443,3694,,large_scarce,12,instance_012.json
GA_Modified,125,250,5214.4092137733505,60.00370519980788,3800,improvement_pct=0.0000,large_scarce,12,instance_012.json
MMR_Original,125,250,4779.884793849194,0.057061699917539954,125,,large_scarce,13,instance_013.json
MMR_Modified,125,250,4777.737785553155,0.11679600016213953,4,improvement_pct=0.0449,large_scarce,13,instance_013.json
GA_Original,125,250,5507.747888479209,60.00480530015193,3692,,large_scarce,13,instance_013.json
GA_Modified,125,250,4779.884793849194,60.00918829999864,3800,improvement_pct=0.0000,large_scarce,13,instance_013.json
MMR_Original,125,250,5293.477549277136,0.05794330011121929,125,,large_scarce,14,instance_014.json
MMR_Modified,125,250,5289.833223339496,0.11300139990635216,4,improvement_pct=0.0688,large_scarce,14,instance_014.json
GA_Original,125,250,5939.831738775394,60.00043509993702,3692,,large_scarce,14,instance_014.json
GA_Modified,125,250,5293.477549277136,60.0081487998832,3805,improvement_pct=0.0000,large_scarce,14,instance_014.json
MMR_Original,125,250,4909.806053728131,0.056186100002378225,125,,large_scarce,15,instance_015.json
MMR_Modified,125,250,4904.782161248689,0.11050820001401007,4,improvement_pct=0.1023,large_scarce,15,instance_015.json
GA_Original,125,250,5632.530572795632,60.01071300008334,3703,,large_scarce,15,instance_015.json
GA_Modified,125,250,4909.806053728131,60.00331519986503,3810,improvement_pct=0.0000,large_scarce,15,instance_015.json
MMR_Original,125,250,5132.800222044647,0.056568200001493096,125,,large_scarce,16,instance_016.json
MMR_Modified,125,250,5130.466405780453,0.11548089981079102,4,improvement_pct=0.0455,large_scarce,16,instance_016.json
GA_Original,125,250,5905.748744364516,60.00957640004344,3694,,large_scarce,16,instance_016.json
GA_Modified,125,250,5132.800222044647,60.0000889999792,3810,improvement_pct=0.0000,large_scarce,16,instance_016.json
MMR_Original,125,250,5309.934510960491,0.06474080006591976,125,,large_scarce,17,instance_017.json
MMR_Modified,125,250,5308.630119531454,0.11797450017184019,4,improvement_pct=0.0246,large_scarce,17,instance_017.json
GA_Original,125,250,6083.771582214695,60.01163460011594,3700,,large_scarce,17,instance_017.json
GA_Modified,125,250,5309.934510960491,60.002462999895215,3823,improvement_pct=0.0000,large_scarce,17,instance_017.json
MMR_Original,125,250,5148.413505427844,0.05750420014373958,125,,large_scarce,18,instance_018.json
MMR_Modified,125,250,5145.555599851502,0.11400930001400411,4,improvement_pct=0.0555,large_scarce,18,instance_018.json
GA_Original,125,250,5827.041520566243,60.00507649988867,3697,,large_scarce,18,instance_018.json
GA_Modified,125,250,5148.413505427844,60.01166590000503,3808,improvement_pct=0.0000,large_scarce,18,instance_018.json
MMR_Original,125,250,5417.017326335275,0.06475050002336502,125,,large_scarce,19,instance_019.json
MMR_Modified,125,250,5411.959617217748,0.11364590004086494,4,improvement_pct=0.0934,large_scarce,19,instance_019.json
GA_Original,125,250,6058.786956987041,60.00207079993561,3691,,large_scarce,19,instance_019.json
GA_Modified,125,250,5417.017326335275,60.01488449983299,3804,improvement_pct=0.0000,large_scarce,19,instance_019.json
MMR_Original,125,250,5109.440093753699,0.058008800027891994,125,,large_scarce,20,instance_020.json
MMR_Modified,125,250,5093.891353159607,0.1153970998711884,4,improvement_pct=0.3043,large_scarce,20,instance_020.json
GA_Original,125,250,5786.985280527757,60.007410700200126,3692,,large_scarce,20,instance_020.json
GA_Modified,125,250,5109.440093753699,60.0061149999965,3807,improvement_pct=0.0000,large_scarce,20,instance_020.json
MMR_Original,375,250,509.7373447270042,0.5125980000011623,375,,large_rich,1,instance_001.json
MMR_Modified,375,250,509.2436280893841,0.9154115000274032,4,improvement_pct=0.0969,large_rich,1,instance_001.json
GA_Original,375,250,1084.3139063921863,60.02606700011529,1002,,large_rich,1,instance_001.json
GA_Modified,375,250,509.7373447270042,60.018792800139636,1231,improvement_pct=0.0000,large_rich,1,instance_001.json
MMR_Original,375,250,552.8173313478334,0.506319799926132,375,,large_rich,2,instance_002.json
MMR_Modified,375,250,552.0851815119928,0.9026995000895113,4,improvement_pct=0.1324,large_rich,2,instance_002.json
GA_Original,375,250,1159.9426609208228,60.01036569988355,999,,large_rich,2,instance_002.json
GA_Modified,375,250,552.8173313478334,60.001587899867445,1229,improvement_pct=0.0000,large_rich,2,instance_002.json
MMR_Original,375,250,571.196044689947,0.5110927000641823,375,,large_rich,3,instance_003.json
MMR_Modified,375,250,570.012814042162,0.9669455999974161,5,improvement_pct=0.2071,large_rich,3,instance_003.json
GA_Original,375,250,1102.1137802769276,60.053516200045124,1003,,large_rich,3,instance_003.json
GA_Modified,375,250,570.4241339365442,60.00315589993261,1233,improvement_pct=0.1351,large_rich,3,instance_003.json
MMR_Original,375,250,561.1459475168373,0.508708099834621,375,,large_rich,4,instance_004.json
MMR_Modified,375,250,560.6876616368407,0.9185659000650048,4,improvement_pct=0.0817,large_rich,4,instance_004.json
GA_Original,375,250,1214.4944379529938,60.00067529990338,1003,,large_rich,4,instance_004.json
GA_Modified,375,250,561.1459475168373,60.04601249983534,1234,improvement_pct=0.0000,large_rich,4,instance_004.json
MMR_Original,375,250,573.8247481978541,0.5103768999688327,375,,large_rich,5,instance_005.json
MMR_Modified,375,250,573.5580150521862,0.9018891998566687,4,improvement_pct=0.0465,large_rich,5,instance_005.json
GA_Original,375,250,1161.288980689698,60.05090770008974,1002,,large_rich,5,instance_005.json
GA_Modified,375,250,573.8247481978541,60.01593289989978,1232,improvement_pct=0.0000,large_rich,5,instance_005.json
MMR_Original,375,250,538.1712472077177,0.5117978001944721,375,,large_rich,6,instance_006.json
MMR_Modified,375,250,537.9979630747113,0.910965999821201,4,improvement_pct=0.0322,large_rich,6,instance_006.json
GA_Original,375,250,1095.1721445810215,60.03788259997964,1001,,large_rich,6,instance_006.json
GA_Modified,375,250,538.1712472077177,60.02117750002071,1233,improvement_pct=0.0000,large_rich,6,instance_006.json
MMR_Original,375,250,548.725316445465,0.5094276000745595,375,,large_rich,7,instance_007.json
MMR_Modified,375,250,548.3158784061204,0.9046040000393987,4,improvement_pct=0.0746,large_rich,7,instance_007.json
GA_Original,375,250,1208.5371226417817,60.040243099909276,1001,,large_rich,7,instance_007.json
GA_Modified,375,250,548.725316445465,60.00191590003669,1232,improvement_pct=0.0000,large_rich,7,instance_007.json
MMR_Original,375,250,494.64233345957746,0.5085919999983162,375,,large_rich,8,instance_008.json
MMR_Modified,375,250,493.32600346353104,0.9053164999932051,4,improvement_pct=0.2661,large_rich,8,instance_008.json
GA_Original,375,250,1067.2391891877526,60.02825119998306,996,,large_rich,8,instance_008.json
GA_Modified,375,250,494.64233345957746,60.02169160009362,1224,improvement_pct=0.0000,large_rich,8,instance_008.json
MMR_Original,375,250,550.2180785426126,0.5110660998616368,375,,large_rich,9,instance_009.json
MMR_Modified,375,250,548.6463007818877,0.982431200100109,6,improvement_pct=0.2857,large_rich,9,instance_009.json
GA_Original,375,250,1089.5154672960416,60.02453669998795,1001,,large_rich,9,instance_009.json
GA_Modified,375,250,549.8084042313005,60.00163529999554,1233,improvement_pct=0.0745,large_rich,9,instance_009.json
MMR_Original,375,250,545.5062455110112,0.5062917999457568,375,,large_rich,10,instance_010.json
MMR_Modified,375,250,544.9185594462189,0.9522061001043767,5,improvement_pct=0.1077,large_rich,10,instance_010.json
GA_Original,375,250,1101.9983145892015,60.039921100018546,1002,,large_rich,10,instance_010.json
GA_Modified,375,250,545.4809608816927,60.00269930018112,1230,improvement_pct=0.0046,large_rich,10,instance_010.json
MMR_Original,375,250,555.720114596207,0.5194864000659436,375,,large_rich,11,instance_011.json
MMR_Modified,375,250,555.1882890484627,0.9141529998742044,4,improvement_pct=0.0957,large_rich,11,instance_011.json
GA_Original,375,250,1183.8519231890305,60.023601199965924,1001,,large_rich,11,instance_011.json
GA_Modified,375,250,555.720114596207,60.020995900034904,1231,improvement_pct=0.0000,large_rich,11,instance_011.json
MMR_Original,375,250,510.31681341445176,0.5099009000696242,375,,large_rich,12,instance_012.json
MMR_Modified,375,250,509.06608652261065,0.9467085998039693,5,improvement_pct=0.2451,large_rich,12,instance_012.json
GA_Original,375,250,1063.9740270183886,60.024044200079516,1001,,large_rich,12,instance_012.json
GA_Modified,375,250,509.81378033250076,60.04095280007459,1229,improvement_pct=0.0986,large_rich,12,instance_012.json
MMR_Original,375,250,606.0073978216412,0.5098888999782503,375,,large_rich,13,instance_013.json
MMR_Modified,375,250,605.6115938155259,0.9546547001227736,5,improvement_pct=0.0653,large_rich,13,instance_013.json
GA_Original,375,250,1226.1365245602885,60.018828000174835,1003,,large_rich,13,instance_013.json
GA_Modified,375,250,605.9675542248591,60.02301549981348,1228,improvement_pct=0.0066,large_rich,13,instance_013.json
MMR_Original,375,250,556.3740057372678,0.5125961999874562,375,,large_rich,14,instance_014.json
MMR_Modified,375,250,556.0782878732525,1.0275448998436332,6,improvement_pct=0.0532,large_rich,14,instance_014.json
GA_Original,375,250,1059.4465515547681,60.02838180004619,999,,large_rich,14,instance_014.json
GA_Modified,375,250,556.2004098143822,60.02047299989499,1228,improvement_pct=0.0312,large_rich,14,instance_014.json
MMR_Original,375,250,554.6043010744111,0.5070744000840932,375,,large_rich,15,instance_015.json
MMR_Modified,375,250,553.4823926790081,0.9443822999019176,5,improvement_pct=0.2023,large_rich,15,instance_015.json
GA_Original,375,250,1179.9852367471276,60.02758210012689,1000,,large_rich,15,instance_015.json
GA_Modified,375,250,553.9781815663264,60.035703300032765,1230,improvement_pct=0.1129,large_rich,15,instance_015.json
MMR_Original,375,250,549.3758626308525,0.5117238000966609,375,,large_rich,16,instance_016.json
MMR_Modified,375,250,547.3422471072942,0.9035823000594974,4,improvement_pct=0.3702,large_rich,16,instance_016.json
GA_Original,375,250,1151.9333230157247,60.0334409000352,1001,,large_rich,16,instance_016.json
GA_Modified,375,250,549.3758626308525,60.00633880007081,1227,improvement_pct=0.0000,large_rich,16,instance_016.json
MMR_Original,375,250,523.3961637993973,0.507988000055775,375,,large_rich,17,instance_017.json
MMR_Modified,375,250,523.2414620422484,0.9144619998987764,4,improvement_pct=0.0296,large_rich,17,instance_017.json
GA_Original,375,250,1081.8637286149492,60.00110300001688,1001,,large_rich,17,instance_017.json
GA_Modified,375,250,523.3961637993973,60.03201000019908,1230,improvement_pct=0.0000,large_rich,17,instance_017.json
MMR_Original,375,250,530.3103312194821,0.5088198001030833,375,,large_rich,18,instance_018.json
MMR_Modified,375,250,529.1219290455293,0.9451896999962628,5,improvement_pct=0.2241,large_rich,18,instance_018.json
GA_Original,375,250,1060.3998552137898,60.0214260998182,1001,,large_rich,18,instance_018.json
GA_Modified,375,250,529.709014152237,60.02124230004847,1232,improvement_pct=0.1134,large_rich,18,instance_018.json
MMR_Original,375,250,596.648525731484,0.5089392000809312,375,,large_rich,19,instance_019.json
MMR_Modified,375,250,595.6355612315609,0.9711011999752373,5,improvement_pct=0.1698,large_rich,19,instance_019.json
GA_Original,375,250,1212.3878454643793,60.017090199980885,999,,large_rich,19,instance_019.json
GA_Modified,375,250,595.8609113221816,60.035487100016326,1231,improvement_pct=0.1320,large_rich,19,instance_019.json
MMR_Original,375,250,558.4947976817198,0.5101996001321822,375,,large_rich,20,instance_020.json
MMR_Modified,375,250,557.8749950265507,0.9144466000143439,4,improvement_pct=0.1110,large_rich,20,instance_020.json
GA_Original,375,250,1171.0483157813585,60.01403189986013,999,,large_rich,20,instance_020.json
GA_Modified,375,250,558.4947976817198,60.0249737999402,1229,improvement_pct=0.0000,large_rich,20,instance_020.json
